"TIME","RBD","WW_TPAR","WW_TP","UNIT","Value","Flag and Footnotes"
"2009","Leine","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Leine","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Leine","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Leine","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Leine","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Tide-Weser","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Tide-Weser","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Tide-Weser","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Tide-Weser","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Tide-Weser","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Tide-Weser","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Tide-Weser","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Tide-Weser","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Tide-Weser","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Elbe / Labe - RBD (DE)","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Elbe / Labe - RBD (DE)","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Elbe / Labe - RBD (DE)","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Elbe / Labe - RBD (DE)","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Elbe / Labe - RBD (DE)","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Elbe / Labe - RBD (DE)","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Elbe / Labe - RBD (DE)","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Elbe / Labe - RBD (DE)","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Elbe / Labe - RBD (DE)","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Mulde-Elbe-Schwarze Elster","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Mulde-Elbe-Schwarze Elster","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Mulde-Elbe-Schwarze Elster","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Mulde-Elbe-Schwarze Elster","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Mulde-Elbe-Schwarze Elster","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Mulde-Elbe-Schwarze Elster","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Mulde-Elbe-Schwarze Elster","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Mulde-Elbe-Schwarze Elster","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Mulde-Elbe-Schwarze Elster","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Saale, Obere Moldau, Berounka, Eger and lower Elbe","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Saale, Obere Moldau, Berounka, Eger and lower Elbe","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Saale, Obere Moldau, Berounka, Eger and lower Elbe","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Saale, Obere Moldau, Berounka, Eger and lower Elbe","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Saale, Obere Moldau, Berounka, Eger and lower Elbe","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Saale, Obere Moldau, Berounka, Eger and lower Elbe","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Saale, Obere Moldau, Berounka, Eger and lower Elbe","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Saale, Obere Moldau, Berounka, Eger and lower Elbe","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Saale, Obere Moldau, Berounka, Eger and lower Elbe","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Mittelelbe-Elde","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Mittelelbe-Elde","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Mittelelbe-Elde","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Mittelelbe-Elde","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Mittelelbe-Elde","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Mittelelbe-Elde","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Mittelelbe-Elde","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Mittelelbe-Elde","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Mittelelbe-Elde","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Havel","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Havel","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Havel","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Havel","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Havel","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Havel","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Havel","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Havel","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Havel","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Tide-Elbe","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Tide-Elbe","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Tide-Elbe","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Tide-Elbe","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Tide-Elbe","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Tide-Elbe","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Tide-Elbe","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Tide-Elbe","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Tide-Elbe","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Oder / Odra - RBD (DE)","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Oder / Odra - RBD (DE)","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Oder / Odra - RBD (DE)","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Oder / Odra - RBD (DE)","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Oder / Odra - RBD (DE)","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Oder / Odra - RBD (DE)","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Oder / Odra - RBD (DE)","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Oder / Odra - RBD (DE)","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Oder / Odra - RBD (DE)","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Maas / Meuse - RBD (DE)","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Maas / Meuse - RBD (DE)","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Maas / Meuse - RBD (DE)","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Maas / Meuse - RBD (DE)","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Maas / Meuse - RBD (DE)","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Maas / Meuse - RBD (DE)","Incoming load BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Maas / Meuse - RBD (DE)","Effluent BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Maas / Meuse - RBD (DE)","Effluent BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Maas / Meuse - RBD (DE)","Effluent BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Eider - RBD","Design capacity BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Eider - RBD","Design capacity BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
"2009","Eider - RBD","Design capacity BOD5","Urban and other wastewater treatment plants - tertiary treatment","Tonnes of O2 per day",":",""
"2009","Eider - RBD","Incoming load BOD5","Urban and other wastewater treatment plants - primary treatment","Tonnes of O2 per day",":",""
"2009","Eider - RBD","Incoming load BOD5","Urban and other wastewater treatment plants - secondary treatment","Tonnes of O2 per day",":",""
